COMMENT_ID,AUTHOR,DATE,CONTENT,SUMMARY,LIKE_COUNT,CLASS
z12xxdjrvmynezpqt04chzxjrvqfxntibh0,lil jay,2014-09-10T03:52:22.309000,Check out my music niggas﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
UgxE-d0_gNCRcsAykrV4AaABAg,@musiclova2112,2021-01-14T23:57:05Z,This song and “Clover Cage - Lost Then Found” are the only two things keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",8,1
z12iubmp2mv1txfsy235vb2xdqirufcp304,jayson calzado,2014-11-07T17:03:01,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
z13sx5nrhq22yvste23fvnirosixy55ag04,The Robot Green Hypno,2014-11-07T13:37:51,i like this song the video goes perfect with it﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z12tyfpzkznlghgqz04cjpsp3ymuil05t3g,sheerwill,2015-05-18T13:01:00.402000,I like this song<br />﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,0
z12icv3ysqvlwth2c23eddlykyqut5z1h,Eric Gonzalez,2015-05-28T20:47:12.193000,"860,000,000 lets make it first female to reach one billion!! Share it and replay it! ﻿","Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,0
Ugy_TsTpZarT4uAyq7B4AaABAg,@eddyvonschnitzler7918,2022-06-06T07:29:53Z,"Many states did not want to admit that Germany is the land of poets, thinkers, musicians and inventors and that is why the English empire at the time was full of envy and hatred.  It was unacceptable that Germany was already industrially superior in Europe during its imperial period and that the English empire was losing face.  The English sterling silver also lost value, etc. Therefore, plans were made to bring the German Empire to its knees.  But the strengthened Germany could never have been defeated militarily alone.  You saw it in 1870, when France under Napoleon III declared war on us and the German Reich humiliated France with a blitzkrieg in less than 12 months.  Now our sister state France also hated us, although many years earlier Napoleon had devastated Germany and all of Europe.  Envy and lust for power can be so bad that England forgot they came from the German Anglo-Saxons and France from the German Franks, among others.  The Allied plan worked and the First World War began in 1914.  Today, even foreign historians say that Germany did not start the war alone, but the US intervened in 1917 because they feared that England and France would lose the war and that both countries would not repay their enormous debts to the US afterwards.  After losing the war, Germany was forced to accept sole guilt and pay such high reparations that it could never get up again.  The Allies also stole about 2500 patents (inventions) from us.  That shows the disgust of the winners.  Germany was humiliated, bankrupt, disenfranchised, etc. A breeding ground for fanatics.  Nazis seized power in 1933 and we know the rest.  The Nazis came into being just like Al Qaeda, ISS etc. A vicious breed of the Allies for being treated unfairly.  That is the truth, but the victorious powers dictate history.  But the crippled Germany manages to work itself back to health even after 2 lost wars and is more popular today than almost any other country.  That&#39;s impressive, but it can also arouse envy.","OverSimplified's ""WW2"" series offers an entertaining and educational take on World War II. Part 1 delves into the origins of the conflict, key players like Hitler and Churchill, and major events leading to the war's outbreak. Using humor and simplified explanations, the video makes history engaging and accessible.",0,0
z13md5uabuyschuvr22rx3fybuzczpdai04,Ori Yonay (EatDaPoison),2015-05-04T02:32:37.593000,I just wanna see how many people like this comment. I&#39;ll give it a month or so :)﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
UgyqayXgTbctNK4_7CN4AaABAg,@WorshipMasterDartz,2020-11-06T13:11:21Z,Love  it100%💜🤣,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",0,0
_2viQ_Qnc6_k_n_Bse9zVhJP8tJReZpo8uM2uZfnzDs,jeffrey jules,2013-07-13T12:09:31.188000,wow,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,0
z12rsv4qfpiojdp1p23szbkbfxqthbkh304,Free Fire,2014-11-08T05:02:26,"Hey Guys, I know you tend to skip these comments, but Take a look first.  I am Free Fire, A Big Room, Progressive House, Deep House, Dubstep &amp;  Chillstep Producer from a small town in Missouri. Down here, I have no  support from the community, and all I really ask is some critiquing,  Support, and Views.   My Music has gotten much better then what it was 10 months ago, and I  promise my new content should be more then satisfying. Soon I should be  able to advertise and I wont pester you guys anymore.  So gimme a chance and check out my music, thanks and god bless.﻿","Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
z13ufngwhsmyedddo23yhp3hroypufsmz,Febe Gonzalez,2015-05-27T21:01:51.708000,I love music﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,0
z13utrmbosiawt10p22kextrikr0fprhh04,Tiny Tim,2014-10-11T02:28:19,What does that tattoo on her right tricep say?﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z12lhjtxlsisx55yu04cjp3x2mnmu34bh3g,Shirley Lim,,Take a look at this video on YouTube:﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
z13xsxxqlxnzz3d3g22wfjx5lsrjgpaic04,MasterRobotTV,2014-11-06T05:40:43,http://www.twitch.tv/zxlightsoutxz﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,1
z13gv1bxbuytgjl3o23fdr5r3kaadbbm1,‫حلم الشباب‬‎,2015-05-25T23:42:49.533000,Check out this video on YouTube:﻿,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,1
z12oxlzh4qjicd2zu04cgfabqtipf3gq4is,Susan Jay,2014-11-08T10:04:22,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿","PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
z13ajrlbklm5jlxxt04cjx2rktq0y1kxmy40k,santi1525 deadzone,2015-03-01T01:10:37.298000,subscribe to my chanell﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
UgyZRYds4tcPiQ_vlqx4AaABAg,@user-lk1cz3ih5f,2018-10-23T06:08:22Z,Alien Katy <b>VS</b> Witch Taylor<br>Who Is <b>WINNER</b> <b>(&quot;SIP TEA&quot;)</b> ☕,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",0,0
z13zexz55xnnfbqnz224v1c5gziuczqno,Ach raf,2014-08-29T02:10:56,even without make up she is still  hot     http://uk.eonline.com/eol_images/Entire_Site/2012430/reg_1024.katy.mkup.mh.053012.jpg ﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
z13qe1myote4hhwox04chrdxbv30dhraerc0k,hunter braddock,2014-11-08T06:36:41,For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
z12mhbmbhlv5jbi1n231chnqtrmkjrenc,MrSlowGhost,2014-10-21T15:30:56,It should be illegal to be this goodlooking as this babe is...﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z13wxxjz4ozfcjom122ushyqfru5uxlk5,Diego Donzelli,2015-05-21T14:51:22.565000,waka waka﻿,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,0
z134hvbh0uqsvrhvc22bd5irmlnsxll4f04,Kyle Joyce,,Check out this video on YouTube:﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
z12pgtzpkxugxrgvr234y53aaofptbql4,Alex Ramsey,2015-05-16T17:29:57.194000,Way was their a guy warring a robot head.﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,0
z13gy34yyoexwhe2k23bwbb45pmoynthn04,Sylvie Clinkemaillie,2015-05-26T16:53:49.753000,LOVE TROP FORT VOTRE  clip﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,0
z13ezr0rmk2kxz0rr04ch1iids2nhnnglh4,Maria Martinez,2014-10-12T03:13:00.872000,Check out this video on YouTube:﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
z12pxvow0mzfj3mvx22hv3eqslmuvl4w304,Ernad Smailovic,2015-05-25T07:44:47.054000,Likeeee﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,0
z12usroi1ovwtzud022kttmyetj2vng2n,Jacky Chan,2014-11-08T14:17:38,For latest movies 2014 please visit this site  http://www.networkedblogs.com/p/11cPWb?ref=panorama﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
_2viQ_Qnc6-h3o48aXYmI_xInBcH9saCmEK627IQm68,Tim Marrotte,2013-08-05T12:25:21.682000,CHECK OUT partyman318 FR GOOD TUNEZ!! :D,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,1
z132sv2requjwv5rt04chf5hvqmlx3taayw0k,来安 Rai An Tatsumi,2015-05-26T05:53:58.715000,"Hey, it&#39;s Charlie from Lost﻿","Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,0
z12denip3u2dyzqte23ytjoqdsieizlta,Bert Ernie,2014-11-08T00:45:40,this jap is such a piece of shit. he is such a worthless fish head. i dont  know how any one likes this dumb untanlted gook. this isnt even fucken  music. this is so fucking sad that this is even such thing. people are so  fucked up.﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
z12sz3wprvyovr2sr235gbex2tewsbqwh04,Khadra Abdirahman,2015-05-19T17:13:17.961000,Wow;)﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,0
z12ffbi4hyauctqeg22livra0kzjcjffv,Eddie Murphy,2014-11-07T22:19:03,LOL this shit never gets old﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
z13ez3wxdsnjv1dej22uedkr2vbsgj2m3,Chris Madzier,2014-10-29T01:23:19,Katy Perry - Roar (Official)  #soundsofsunday   #music  ﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z13sw1fapx2dijgv323dur5rcyz3urnut,none dies virgin life fucks us all,2014-11-07T20:05:35,You think you're smart?        Headbutt your face.﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
_2viQ_Qnc6-TLlBlT0itl1DbMJQGBx_6ZbscBXA3Nww,WhatUKnow,2013-10-06T03:24:16.073000,Subscribe to my channel :)  &lt;3,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,1
z12xtzhzyr2lx53oo04cexm5vlrvxptiywo0k,sarah fitzgerald,2014-09-20T07:43:50,Please subscribe every sub gets a shout out tell me what type of videos u  want and I will try make it happen﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
Ugxnq6ZTB--OtPv9xsx4AaABAg,@chegejp,2020-03-27T04:29:01Z,the thumbnail ws clearly clickbait but the song is catchy.,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",1,0
_2viQ_Qnc69D1Jxs1IlkkF0Xzce0uBoJN_OzDHnfmV0,latrell brown,2013-10-01T23:42:30.928000,CHECK OUT DANEJA GOOD GIRL,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,1
z13pfnrxuyelivdoz04cgdx4esa2dxeymck,Oopsthenameistoolong Oh well,2014-11-07T20:18:19,Like if you came here too see how many views this song has.﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
Ugx-De-DLzwZqqWGkDh4AaABAg,@kiveralamora2736,2018-10-06T21:23:39Z,"Hello, or hi. My name is Kivera Lamora. (If you didn’t know.). This is the first ever YouTube video I have ever watched which means that it is the first time I have an account to create videos and more on YouTube. Anyways, I just wanted to say that I love this YouTube video. I know that this woman singing is Taylor Swift. I love her music video! I would 100% watch her music videos. I know that is music is trying to tell us that if you’re doing a type of sport and you’re nervous, “Shake It Off”. This is the perfect music video for anti-stressing. Thank you for the fabulous music video, Taylor Swift! &lt;3 (Edit: By the way, October 6, 2018? XD LOL)","Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",0,1
UgyRdRocMvHeLiSv6aV4AaABAg,@amberlls3515,2021-02-17T20:33:18Z,Only this song and “Lukaz - Love Me” are some of the only things keeping me sane through these rough times. I want to send love to everybody and let everyone know everything will get better soon... we are all going through this together... i love you &lt;3,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",5,1
z12hezdwqkqvg1zec22mtnerjlixyrt33,DIIL GANG,2015-06-04T19:02:10,http://www.ermail.pl/dolacz/UnNfY2I=                  Please click on the  link﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
z12fgphykwn0vb2du23ftzmjulq0z1olv,алексей алгаев,2015-02-01T15:51:59.518000,Hello from Russia comes to the channel subscribe﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
z13rs3fimnydzjdu423qudibdzm0sbyjh04,johnlord joaquino,2014-10-10T11:31:33.153000,3m subscribers but look at the views its 700 million wtf :P﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
UgwDYsN0acprfVb4Nrp4AaABAg,@Misstidepod,2023-12-02T05:18:27Z,Idk why I clicked on this video but this was my childhood,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",2,0
Ugxi74KTCPXJGNeRFDx4AaABAg,@Hollagrl0999,2022-03-21T22:51:52Z,This song and “Clover Cage - Blessed” are the only two things keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you...💞,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",1,1
_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0,link chick,2013-10-18T13:17:29.088000,visit &quot; ww estiloproduction com &quot; best website to make money,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,1
z13wthrbisjqg5cm423qxnpopsrowzvzg04,DatoJason Jason,2014-09-17T19:52:54,It is a shit﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z13ryrrbkny0czdvv23vizoopmmmgxtax04,Angie Medina,2015-05-22T10:58:24.072000,Eminem - Love the way you lie ♥ ♥ ♥﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,0
UgjdhzHdLjO1nHgCoAEC,@TeamTasia418,2017-02-19T19:07:02Z,"if you are in Nashville,Tennessee tonight dont miss our ameircan idol winner FANTASIA Live on tour with the Legends Charlie Wilson and Johnny Gill at the Bridgestone,Arena tickets available now at ticketmaster","Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",0,1
Ugw__snvJMoTU5t9fg54AaABAg,@justcrazy7447,2023-03-20T06:26:21Z,"NGL sometimes I feel bad for Dwight , poor man constantly in fear of getting brain freeze😂","""Jim's Pranks Against Dwight"" from The Office US showcases hilarious moments from the popular sitcom. Jim Halpert's playful yet elaborate pranks on his coworker Dwight Schrute provide endless laughs and highlight the show's comedic dynamics. From stapler encasements to impersonations, the video captures memorable office antics at their finest.",0,0
z13jddxactekydkim04cfvzijxiygbvgkh4,Patricia  Reyes,2014-10-23T05:24:14,I love the song roar it make me think am fill the way﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z12wxljzemu3y5op504chzxqwkqkezor5nw0k,Maeva Bahlouli,2015-05-26T16:14:09.434000,Eminem et Rihana trop belle chanson﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,0
z12fy55oxki3u1ryi04cjprhawawcvkzivo0k,GORHD/TV Studio,2014-11-25T16:15:50.566000,subscribers please`﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
_2viQ_Qnc6_8ffRCQd5tgg-gWMV557Vkqa4Yz1P4m8s,Faisal Alqarny,2013-09-05T21:46:13.297000,Nice song ^_^,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,0
z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k,Sarcataclysm,2014-09-20T23:11:39,At least she didn't get rid of her completely useless makeup.﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z121j52qizrzhd2pa04ceht4jpeuzvzgunc0k,Niggly Wiggly,2014-11-10T17:39:10,Go to my channel if u want to see a fly getting burned alive﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,1
z13udxpqgtnnxt10o232vhgbspnveld0c,bossdon redhouse,2015-05-25T15:53:41.740000,I really am madly in love with this woman!!﻿,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,0
UgxTQNXHl_3fmWT_s4B4AaABAg,@user-qx7lb9jd9j,2018-09-23T01:00:29Z,"A daily guide<br><br>How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views","Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",1,1
